star_id,label,catalog_period,recovered_period,period_error,relative_error,recovered_epoch,recovered_depth,recovered_duration,bls_power
279740441,eclipsing_binary,0.741859449402693,0.7416059944659653,0.0002534549367276817,0.0003416481881193945,1325.9983147505925,0.0009596650869353801,0.037,3.376714944880911e-06
281979481,eclipsing_binary,0.5417947272272686,0.5418397490894186,4.502186214994097e-05,8.30976380673699e-05,1386.390526274019,0.0005055789758368984,0.037,5.170463626594226e-07
382188882,eclipsing_binary,4.80009527427101,4.814782768521686,0.01468749425067628,0.0030598339015066463,1387.7355149619764,0.002570057177995932,0.09,5.2493711999723315e-06
277103955,eclipsing_binary,1.3090665,1.3082884987374885,0.0007780012625113741,0.0005943176015209114,1326.4143792146463,0.0001600231705583312,0.14300000000000002,5.327793768540585e-08
201233610,eclipsing_binary,21.05271,14.839548936640542,6.213161063359459,0.2951240511724837,2076.3732258022596,0.013852720401364108,0.117,0.00016751792186519773
49710555,eclipsing_binary,12.08837,12.123582029440453,0.03521202944045321,0.0029128848174280906,2096.976400750805,0.002381775021096607,0.09,5.129474864745344e-06
166697854,eclipsing_binary,2.75753,2.7556587444257756,0.0018712555742244064,0.000678598446517139,1354.4379494856355,0.0010109356351709646,0.063,1.5282296339998278e-06
262530873,eclipsing_binary,2.24172,2.2435662932208396,0.0018462932208396232,0.0008236056335490709,2089.3359572771474,0.02466716109690515,0.14300000000000002,0.001409017339654912
9102327,eclipsing_binary,3.2615,3.2603896611485412,0.0011103388514586143,0.0003404380964153348,1354.5514810149532,0.0016000506472842297,0.09,5.286169465293432e-06
66356824,eclipsing_binary,3.55562,1.7781064326863618,1.777513567313638,0.49991662981804524,2089.8327851947906,0.0027014747100506642,0.063,2.8522803761823068e-05
188593930,eclipsing_binary,1.46503,1.466117370931933,0.0010873709319330072,0.0007422175190494441,2088.4660155647653,0.003224102772588225,0.037,2.9136684788416005e-05
